"from_name","to_name","level","from","to","title"
"electricity_net_ownuse>>electricity_net_ownuse>>electricity_net_ownuse","electricity_net_ownuse>>electricity_net_ownuse","3",924,377,"supplemental info"
"gas pipeline>>gas pipeline>>gas pipeline","gas pipeline>>gas pipeline","3",925,378,"supplemental info"
"gas processing>>biomass gasification>>biomass gasification","gas processing>>biomass gasification","3",926,379,"supplemental info"
"gas processing>>coal gasification>>coal gasification","gas processing>>coal gasification","3",927,380,"supplemental info"
"gas processing>>natural gas>>natural gas","gas processing>>natural gas","3",928,381,"supplemental info"
"industrial energy use>>biomass>>biomass","industrial energy use>>biomass","3",929,382,"supplemental info"
"industrial energy use>>biomass>>biomass cogen","industrial energy use>>biomass","3",930,382,"supplemental info"
"industrial energy use>>coal>>coal","industrial energy use>>coal","3",931,383,"supplemental info"
"industrial energy use>>electricity>>electricity","industrial energy use>>electricity","3",932,384,"supplemental info"
"industrial energy use>>gas>>gas","industrial energy use>>gas","3",933,385,"supplemental info"
"industrial energy use>>hydrogen>>hydrogen","industrial energy use>>hydrogen","3",934,386,"supplemental info"
"industrial energy use>>hydrogen>>hydrogen cogen","industrial energy use>>hydrogen","3",935,386,"supplemental info"
"industrial energy use>>refined liquids>>refined liquids","industrial energy use>>refined liquids","3",936,387,"supplemental info"
"industrial feedstocks>>gas>>gas","industrial feedstocks>>gas","3",937,388,"supplemental info"
"industrial feedstocks>>refined liquids>>refined liquids","industrial feedstocks>>refined liquids","3",938,389,"supplemental info"
"industrial processes>>Al_Mg>>Al_Mg","industrial processes>>Al_Mg","3",939,390,"supplemental info"
"industrial processes>>HCFC_22_Prod>>HCFC_22_Prod","industrial processes>>HCFC_22_Prod","3",940,391,"supplemental info"
"industrial processes>>adipic acid>>adipic acid","industrial processes>>adipic acid","3",941,392,"supplemental info"
"industrial processes>>foams>>foams","industrial processes>>foams","3",942,393,"supplemental info"
"industrial processes>>nitric acid>>nitric acid","industrial processes>>nitric acid","3",943,394,"supplemental info"
"industrial processes>>other industrial processes>>other industrial processes","industrial processes>>other industrial processes","3",944,395,"supplemental info"
"industrial processes>>semiconductors>>semiconductors","industrial processes>>semiconductors","3",945,396,"supplemental info"
"industrial processes>>solvents>>solvents","industrial processes>>solvents","3",946,397,"supplemental info"
"industry>>industry>>industry","industry>>industry","3",947,398,"supplemental info"
"municipal water>>municipal water>>municipal water","municipal water>>municipal water","3",948,399,"supplemental info"
"nuclearFuelGenIII>>enrichedUranium>>enrichedUranium","nuclearFuelGenIII>>enrichedUranium","3",949,400,"supplemental info"
"process heat cement>>biomass>>biomass","process heat cement>>biomass","3",950,401,"supplemental info"
"process heat cement>>coal>>coal","process heat cement>>coal","3",951,402,"supplemental info"
"process heat cement>>gas>>gas","process heat cement>>gas","3",952,403,"supplemental info"
"process heat cement>>refined liquids>>refined liquids","process heat cement>>refined liquids","3",953,404,"supplemental info"
"refined liquids enduse>>refined oil>>refined oil","refined liquids enduse>>refined oil","3",954,405,"supplemental info"
"refined liquids gasoline pool>>ethanol>>corn ethanol","refined liquids gasoline pool>>ethanol","3",955,406,"supplemental info"
"refined liquids gasoline pool>>ethanol>>sugar cane ethanol","refined liquids gasoline pool>>ethanol","3",956,406,"supplemental info"
"refined liquids gasoline pool>>refining>>refining","refined liquids gasoline pool>>refining","3",957,407,"supplemental info"
"refined liquids industrial>>refined liquids industrial>>refined liquids industrial","refined liquids industrial>>refined liquids industrial","3",958,408,"supplemental info"
"refining>>coal to liquids>>coal to liquids","refining>>coal to liquids","3",959,409,"supplemental info"
"refining>>gas to liquids>>gas to liquids","refining>>gas to liquids","3",960,410,"supplemental info"
"refining>>oil refining>>oil refining","refining>>oil refining","3",961,411,"supplemental info"
"regional DDGS>>domestic DDGS>>domestic DDGS","regional DDGS>>domestic DDGS","3",962,412,"supplemental info"
"regional DDGS>>imported DDGS>>imported DDGS","regional DDGS>>imported DDGS","3",963,413,"supplemental info"
"regional beef>>domestic beef>>domestic beef","regional beef>>domestic beef","3",964,414,"supplemental info"
"regional beef>>imported beef>>imported beef","regional beef>>imported beef","3",965,415,"supplemental info"
"regional biomass>>regional biomass>>regional biomass","regional biomass>>regional biomass","3",966,416,"supplemental info"
"regional coal>>regional coal>>regional coal","regional coal>>regional coal","3",967,417,"supplemental info"
"regional corn>>domestic corn>>domestic corn","regional corn>>domestic corn","3",968,418,"supplemental info"
"regional corn>>imported corn>>imported corn","regional corn>>imported corn","3",969,419,"supplemental info"
"regional corn ethanol>>domestic corn ethanol>>domestic corn ethanol","regional corn ethanol>>domestic corn ethanol","3",970,420,"supplemental info"
"regional corn ethanol>>imported corn ethanol>>imported corn ethanol","regional corn ethanol>>imported corn ethanol","3",971,421,"supplemental info"
"regional corn for ethanol>>regional corn for ethanol>>regional corn for ethanol","regional corn for ethanol>>regional corn for ethanol","3",972,422,"supplemental info"
"regional dairy>>domestic dairy>>domestic dairy","regional dairy>>domestic dairy","3",973,423,"supplemental info"
"regional dairy>>imported dariy>>imported dariy","regional dairy>>imported dariy","3",974,424,"supplemental info"
"regional fibercrop>>domestic fibercrop>>domestic fibercrop","regional fibercrop>>domestic fibercrop","3",975,425,"supplemental info"
"regional fibercrop>>imported fibercrop>>imported fibercrop","regional fibercrop>>imported fibercrop","3",976,426,"supplemental info"
"regional misccrop>>domestic misccrop>>domestic misccrop","regional misccrop>>domestic misccrop","3",977,427,"supplemental info"
"regional misccrop>>imported misccrop>>imported misccrop","regional misccrop>>imported misccrop","3",978,428,"supplemental info"
"regional natural gas>>regional natural gas>>regional natural gas","regional natural gas>>regional natural gas","3",979,429,"supplemental info"
"regional oil>>crude oil>>crude oil","regional oil>>crude oil","3",980,430,"supplemental info"
"regional oil>>unconventional oil>>unconventional oil","regional oil>>unconventional oil","3",981,431,"supplemental info"
"regional oilcrop>>domestic oilcrop>>domestic oilcrop","regional oilcrop>>domestic oilcrop","3",982,432,"supplemental info"
"regional oilcrop>>imported oilcrop>>imported oilcrop","regional oilcrop>>imported oilcrop","3",983,433,"supplemental info"
"regional oilcrop feedcake>>domestic oilcrop feedcake>>domestic oilcrop feedcake","regional oilcrop feedcake>>domestic oilcrop feedcake","3",984,434,"supplemental info"
"regional oilcrop feedcake>>imported oilcrop feedcake>>imported oilcrop feedcake","regional oilcrop feedcake>>imported oilcrop feedcake","3",985,435,"supplemental info"
"regional oilcrop oil>>domestic oilcrop oil>>domestic oilcrop oil","regional oilcrop oil>>domestic oilcrop oil","3",986,436,"supplemental info"
"regional oilcrop oil>>imported oilcrop oil>>imported oilcrop oil","regional oilcrop oil>>imported oilcrop oil","3",987,437,"supplemental info"
"regional othergrain>>domestic othergrain>>domestic othergrain","regional othergrain>>domestic othergrain","3",988,438,"supplemental info"
"regional othergrain>>imported othergrain>>imported othergrain","regional othergrain>>imported othergrain","3",989,439,"supplemental info"
"regional palmfruit>>domestic palmfruit>>domestic palmfruit","regional palmfruit>>domestic palmfruit","3",990,440,"supplemental info"
"regional palmfruit feedcake>>domestic palmfruit feedcake>>domestic palmfruit feedcake","regional palmfruit feedcake>>domestic palmfruit feedcake","3",991,441,"supplemental info"
"regional palmfruit feedcake>>imported palmfruit feedcake>>imported palmfruit feedcake","regional palmfruit feedcake>>imported palmfruit feedcake","3",992,442,"supplemental info"
"regional palmfruit oil>>domestic palmfruit oil>>domestic palmfruit oil","regional palmfruit oil>>domestic palmfruit oil","3",993,443,"supplemental info"
"regional palmfruit oil>>imported palmfruit oil>>imported palmfruit oil","regional palmfruit oil>>imported palmfruit oil","3",994,444,"supplemental info"
"regional pork>>domestic pork>>domestic pork","regional pork>>domestic pork","3",995,445,"supplemental info"
"regional pork>>imported pork>>imported pork","regional pork>>imported pork","3",996,446,"supplemental info"
"regional poultry>>domestic poultry>>domestic poultry","regional poultry>>domestic poultry","3",997,447,"supplemental info"
"regional poultry>>imported poultry>>imported poultry","regional poultry>>imported poultry","3",998,448,"supplemental info"
"regional rapeseed>>domestic rapeseed>>domestic rapeseed","regional rapeseed>>domestic rapeseed","3",999,449,"supplemental info"
"regional rapeseed>>imported rapeseed>>imported rapeseed","regional rapeseed>>imported rapeseed","3",1000,450,"supplemental info"
"regional rapeseed feedcake>>domestic rapeseed feedcake>>domestic rapeseed feedcake","regional rapeseed feedcake>>domestic rapeseed feedcake","3",1001,451,"supplemental info"
"regional rapeseed feedcake>>imported rapeseed feedcake>>imported rapeseed feedcake","regional rapeseed feedcake>>imported rapeseed feedcake","3",1002,452,"supplemental info"
"regional rapeseed oil>>domestic rapeseed oil>>domestic rapeseed oil","regional rapeseed oil>>domestic rapeseed oil","3",1003,453,"supplemental info"
"regional rapeseed oil>>imported rapeseed oil>>imported rapeseed oil","regional rapeseed oil>>imported rapeseed oil","3",1004,454,"supplemental info"
"regional refined oil>>domestic refined oil>>domestic refined oil","regional refined oil>>domestic refined oil","3",1005,455,"supplemental info"
"regional refined oil>>imported refined oil>>imported refined oil","regional refined oil>>imported refined oil","3",1006,456,"supplemental info"
"regional rice>>domestic rice>>domestic rice","regional rice>>domestic rice","3",1007,457,"supplemental info"
"regional rice>>imported rice>>imported rice","regional rice>>imported rice","3",1008,458,"supplemental info"
"regional root_tuber>>domestic root_tuber>>domestic root_tuber","regional root_tuber>>domestic root_tuber","3",1009,459,"supplemental info"
"regional root_tuber>>imported root_tuber>>imported root_tuber","regional root_tuber>>imported root_tuber","3",1010,460,"supplemental info"
"regional sheepgoat>>domestic sheepgoat>>domestic sheepgoat","regional sheepgoat>>domestic sheepgoat","3",1011,461,"supplemental info"
"regional sheepgoat>>imported sheepgoat>>imported sheepgoat","regional sheepgoat>>imported sheepgoat","3",1012,462,"supplemental info"
"regional soybean>>domestic soybean>>domestic soybean","regional soybean>>domestic soybean","3",1013,463,"supplemental info"
"regional soybean>>imported soybean>>imported soybean","regional soybean>>imported soybean","3",1014,464,"supplemental info"
"regional soybean feedcake>>domestic soybean feedcake>>domestic soybean feedcake","regional soybean feedcake>>domestic soybean feedcake","3",1015,465,"supplemental info"
"regional soybean feedcake>>imported soybean feedcake>>imported soybean feedcake","regional soybean feedcake>>imported soybean feedcake","3",1016,466,"supplemental info"
"regional soybean oil>>domestic soybean oil>>domestic soybean oil","regional soybean oil>>domestic soybean oil","3",1017,467,"supplemental info"
"regional soybean oil>>imported soybean oil>>imported soybean oil","regional soybean oil>>imported soybean oil","3",1018,468,"supplemental info"
"regional sugar cane ethanol>>imported sugar cane ethanol>>imported sugar cane ethanol","regional sugar cane ethanol>>imported sugar cane ethanol","3",1019,469,"supplemental info"
"regional sugarcrop>>domestic sugarcrop>>domestic sugarcrop","regional sugarcrop>>domestic sugarcrop","3",1020,470,"supplemental info"
"regional sugarcrop>>imported sugarcrop>>imported sugarcrop","regional sugarcrop>>imported sugarcrop","3",1021,471,"supplemental info"
"regional wheat>>domestic wheat>>domestic wheat","regional wheat>>domestic wheat","3",1022,472,"supplemental info"
"regional wheat>>imported wheat>>imported wheat","regional wheat>>imported wheat","3",1023,473,"supplemental info"
"resid cooling>>electricity>>electricity","resid cooling>>electricity","3",1024,474,"supplemental info"
"resid heating>>traditional biomass>>traditional biomass","resid heating>>traditional biomass","3",1025,475,"supplemental info"
"resid others>>biomass>>biomass","resid others>>biomass","3",1026,476,"supplemental info"
"resid others>>coal>>coal","resid others>>coal","3",1027,477,"supplemental info"
"resid others>>electricity>>electricity","resid others>>electricity","3",1028,478,"supplemental info"
"resid others>>refined liquids>>refined liquids","resid others>>refined liquids","3",1029,479,"supplemental info"
"resid others>>traditional biomass>>traditional biomass","resid others>>traditional biomass","3",1030,480,"supplemental info"
"total biomass>>domestic biomass>>domestic biomass","total biomass>>domestic biomass","3",1031,481,"supplemental info"
"total biomass>>imported biomass>>imported biomass","total biomass>>imported biomass","3",1032,482,"supplemental info"
"trn_aviation_intl>>International Aviation>>BEV","trn_aviation_intl>>International Aviation","3",1033,483,"supplemental info"
"trn_aviation_intl>>International Aviation>>Hydrogen","trn_aviation_intl>>International Aviation","3",1034,483,"supplemental info"
"trn_aviation_intl>>International Aviation>>Liquids","trn_aviation_intl>>International Aviation","3",1035,483,"supplemental info"
"trn_freight>>Domestic Ship>>BEV","trn_freight>>Domestic Ship","3",1036,484,"supplemental info"
"trn_freight>>Domestic Ship>>FCEV","trn_freight>>Domestic Ship","3",1037,484,"supplemental info"
"trn_freight>>Domestic Ship>>Hybrid Liquids","trn_freight>>Domestic Ship","3",1038,484,"supplemental info"
"trn_freight>>Domestic Ship>>Liquids","trn_freight>>Domestic Ship","3",1039,484,"supplemental info"
"trn_freight>>Freight Rail>>BEV","trn_freight>>Freight Rail","3",1040,485,"supplemental info"
"trn_freight>>Freight Rail>>Coal","trn_freight>>Freight Rail","3",1041,485,"supplemental info"
"trn_freight>>Freight Rail>>Electric","trn_freight>>Freight Rail","3",1042,485,"supplemental info"
"trn_freight>>Freight Rail>>FCEV","trn_freight>>Freight Rail","3",1043,485,"supplemental info"
"trn_freight>>Freight Rail>>Hybrid Liquids","trn_freight>>Freight Rail","3",1044,485,"supplemental info"
"trn_freight>>Freight Rail>>Liquids","trn_freight>>Freight Rail","3",1045,485,"supplemental info"
"trn_freight>>road>>road","trn_freight>>road","3",1046,486,"supplemental info"
"trn_freight_road>>Heavy truck>>BEV","trn_freight_road>>Heavy truck","3",1047,487,"supplemental info"
"trn_freight_road>>Heavy truck>>FCEV","trn_freight_road>>Heavy truck","3",1048,487,"supplemental info"
"trn_freight_road>>Heavy truck>>Hybrid Liquids","trn_freight_road>>Heavy truck","3",1049,487,"supplemental info"
"trn_freight_road>>Heavy truck>>Liquids","trn_freight_road>>Heavy truck","3",1050,487,"supplemental info"
"trn_freight_road>>Heavy truck>>NG","trn_freight_road>>Heavy truck","3",1051,487,"supplemental info"
"trn_freight_road>>Light truck>>BEV","trn_freight_road>>Light truck","3",1052,488,"supplemental info"
"trn_freight_road>>Light truck>>FCEV","trn_freight_road>>Light truck","3",1053,488,"supplemental info"
"trn_freight_road>>Light truck>>Hybrid Liquids","trn_freight_road>>Light truck","3",1054,488,"supplemental info"
"trn_freight_road>>Light truck>>Liquids","trn_freight_road>>Light truck","3",1055,488,"supplemental info"
"trn_freight_road>>Light truck>>NG","trn_freight_road>>Light truck","3",1056,488,"supplemental info"
"trn_freight_road>>Medium truck>>BEV","trn_freight_road>>Medium truck","3",1057,489,"supplemental info"
"trn_freight_road>>Medium truck>>FCEV","trn_freight_road>>Medium truck","3",1058,489,"supplemental info"
"trn_freight_road>>Medium truck>>Hybrid Liquids","trn_freight_road>>Medium truck","3",1059,489,"supplemental info"
"trn_freight_road>>Medium truck>>Liquids","trn_freight_road>>Medium truck","3",1060,489,"supplemental info"
"trn_freight_road>>Medium truck>>NG","trn_freight_road>>Medium truck","3",1061,489,"supplemental info"
"trn_pass>>Cycle>>Cycle","trn_pass>>Cycle","3",1062,490,"supplemental info"
"trn_pass>>Domestic Aviation>>BEV","trn_pass>>Domestic Aviation","3",1063,491,"supplemental info"
"trn_pass>>Domestic Aviation>>Hydrogen","trn_pass>>Domestic Aviation","3",1064,491,"supplemental info"
"trn_pass>>Domestic Aviation>>Liquids","trn_pass>>Domestic Aviation","3",1065,491,"supplemental info"
"trn_pass>>HSR>>Electric","trn_pass>>HSR","3",1066,492,"supplemental info"
"trn_pass>>Passenger Rail>>Electric","trn_pass>>Passenger Rail","3",1067,493,"supplemental info"
"trn_pass>>Passenger Rail>>Liquids","trn_pass>>Passenger Rail","3",1068,493,"supplemental info"
"trn_pass>>Walk>>Walk","trn_pass>>Walk","3",1069,494,"supplemental info"
"trn_pass>>road>>road","trn_pass>>road","3",1070,495,"supplemental info"
"trn_pass_road>>Bus>>BEV","trn_pass_road>>Bus","3",1071,496,"supplemental info"
"trn_pass_road>>Bus>>FCEV","trn_pass_road>>Bus","3",1072,496,"supplemental info"
"trn_pass_road>>Bus>>Hybrid Liquids","trn_pass_road>>Bus","3",1073,496,"supplemental info"
"trn_pass_road>>Bus>>Liquids","trn_pass_road>>Bus","3",1074,496,"supplemental info"
"trn_pass_road>>Bus>>NG","trn_pass_road>>Bus","3",1075,496,"supplemental info"
"trn_pass_road>>LDV>>LDV","trn_pass_road>>LDV","3",1076,497,"supplemental info"
"trn_pass_road_LDV>>2W and 3W>>BEV","trn_pass_road_LDV>>2W and 3W","3",1077,498,"supplemental info"
"trn_pass_road_LDV>>2W and 3W>>Liquids","trn_pass_road_LDV>>2W and 3W","3",1078,498,"supplemental info"
"trn_pass_road_LDV>>4W>>4W","trn_pass_road_LDV>>4W","3",1079,499,"supplemental info"
"trn_pass_road_LDV_4W>>Car>>BEV","trn_pass_road_LDV_4W>>Car","3",1080,500,"supplemental info"
"trn_pass_road_LDV_4W>>Car>>FCEV","trn_pass_road_LDV_4W>>Car","3",1081,500,"supplemental info"
"trn_pass_road_LDV_4W>>Car>>Hybrid Liquids","trn_pass_road_LDV_4W>>Car","3",1082,500,"supplemental info"
"trn_pass_road_LDV_4W>>Car>>Liquids","trn_pass_road_LDV_4W>>Car","3",1083,500,"supplemental info"
"trn_pass_road_LDV_4W>>Car>>NG","trn_pass_road_LDV_4W>>Car","3",1084,500,"supplemental info"
"trn_pass_road_LDV_4W>>Large Car and Truck>>BEV","trn_pass_road_LDV_4W>>Large Car and Truck","3",1085,501,"supplemental info"
"trn_pass_road_LDV_4W>>Large Car and Truck>>FCEV","trn_pass_road_LDV_4W>>Large Car and Truck","3",1086,501,"supplemental info"
"trn_pass_road_LDV_4W>>Large Car and Truck>>Hybrid Liquids","trn_pass_road_LDV_4W>>Large Car and Truck","3",1087,501,"supplemental info"
"trn_pass_road_LDV_4W>>Large Car and Truck>>Liquids","trn_pass_road_LDV_4W>>Large Car and Truck","3",1088,501,"supplemental info"
"trn_pass_road_LDV_4W>>Large Car and Truck>>NG","trn_pass_road_LDV_4W>>Large Car and Truck","3",1089,501,"supplemental info"
"trn_pass_road_LDV_4W>>Mini Car>>BEV","trn_pass_road_LDV_4W>>Mini Car","3",1090,502,"supplemental info"
"trn_pass_road_LDV_4W>>Mini Car>>FCEV","trn_pass_road_LDV_4W>>Mini Car","3",1091,502,"supplemental info"
"trn_pass_road_LDV_4W>>Mini Car>>Hybrid Liquids","trn_pass_road_LDV_4W>>Mini Car","3",1092,502,"supplemental info"
"trn_pass_road_LDV_4W>>Mini Car>>Liquids","trn_pass_road_LDV_4W>>Mini Car","3",1093,502,"supplemental info"
"trn_pass_road_LDV_4W>>Mini Car>>NG","trn_pass_road_LDV_4W>>Mini Car","3",1094,502,"supplemental info"
"trn_shipping_intl>>International Ship>>BEV","trn_shipping_intl>>International Ship","3",1095,503,"supplemental info"
