"from_name","to_name","level","from","to","title"
"residue","fodderherb_residue>>residue>>residue","3",93,969,"supplemental info"
"regional corn","nonfooddemand_crops>>corn>>corn","3",77,970,"supplemental info"
"regional fibercrop","nonfooddemand_crops>>fibercrop>>fibercrop","3",79,971,"supplemental info"
"regional fruits","nonfooddemand_crops>>fruits>>fruits","3",80,972,"supplemental info"
"regional legumes","nonfooddemand_crops>>legumes>>legumes","3",81,973,"supplemental info"
"regional misccrop","nonfooddemand_crops>>misccrop>>misccrop","3",82,974,"supplemental info"
"regional nuts_seeds","nonfooddemand_crops>>nutsseeds>>nutsseeds","3",83,975,"supplemental info"
"regional oilcrop","nonfooddemand_crops>>oilcrop>>oilcrop","3",84,976,"supplemental info"
"regional oilpalm","nonfooddemand_crops>>oilpalm>>oilpalm","3",85,977,"supplemental info"
"regional othergrain","nonfooddemand_crops>>othergrain>>othergrain","3",86,978,"supplemental info"
"regional rice","nonfooddemand_crops>>rice>>rice","3",87,979,"supplemental info"
"regional root_tuber","nonfooddemand_crops>>roottuber>>roottuber","3",88,980,"supplemental info"
"regional soybean","nonfooddemand_crops>>soybean>>soybean","3",89,981,"supplemental info"
"regional sugarcrop","nonfooddemand_crops>>sugarcrop>>sugarcrop","3",90,982,"supplemental info"
"regional vegetables","nonfooddemand_crops>>vegetables>>vegetables","3",94,983,"supplemental info"
"regional wheat","nonfooddemand_crops>>wheat>>wheat","3",91,984,"supplemental info"
"regional beef","nonfooddemand_meat>>beef>>beef","3",95,985,"supplemental info"
"regional dairy","nonfooddemand_meat>>dairy>>dairy","3",96,986,"supplemental info"
"othermeat_fish","nonfooddemand_meat>>othermeat_fish>>othermeat_fish","3",97,987,"supplemental info"
"regional pork","nonfooddemand_meat>>pork>>pork","3",98,988,"supplemental info"
"regional poultry","nonfooddemand_meat>>poultry>>poultry","3",99,989,"supplemental info"
"regional sheepgoat","nonfooddemand_meat>>sheepgoat>>sheepgoat","3",100,990,"supplemental info"
"foddergrass","pasture_foddergrass>>foddergrass>>foddergrass","3",101,991,"supplemental info"
"pasture","pasture_foddergrass>>pasture>>pasture","3",102,992,"supplemental info"
"feedcrops","pork>>mixed>>feedcrops","3",73,993,"supplemental info"
"fodderherb_residue","pork>>mixed>>fodderherb_residue","3",74,994,"supplemental info"
"feedcrops","poultry>>mixed>>feedcrops","3",73,995,"supplemental info"
"fodderherb_residue","poultry>>mixed>>fodderherb_residue","3",74,996,"supplemental info"
"scavenging_other_rsrc","scavenging_other>>scavenging_other>>scavenging_other","3",103,997,"supplemental info"
"feedcrops","sheepgoat>>mixed>>feedcrops","3",73,998,"supplemental info"
"fodderherb_residue","sheepgoat>>mixed>>fodderherb_residue","3",74,999,"supplemental info"
"pasture_foddergrass","sheepgoat>>mixed>>pasture_foddergrass","3",75,1000,"supplemental info"
"scavenging_other","sheepgoat>>mixed>>scavenging_other","3",76,1001,"supplemental info"
"pasture_foddergrass","sheepgoat>>pastoral>>pasture_foddergrass","3",75,1002,"supplemental info"
"scavenging_other","sheepgoat>>pastoral>>scavenging_other","3",76,1003,"supplemental info"
"limestone","cement>>cement>>cement","3",104,638,"supplemental info"
"scrap","iron and steel>>eaf with scrap>>eaf with scrap","3",105,732,"supplemental info"
"uranium","nuclearfuelgeniii>>enricheduranium>>enricheduranium","3",106,1004,"supplemental info"
"beef","regional beef>>domestic beef>>domestic beef","3",107,1005,"supplemental info"
"traded beef","regional beef>>imported beef>>imported beef","3",108,1006,"supplemental info"
"regional oilcrop","regional biomassoil>>regional biomassoil>>oilcrop","3",84,1007,"supplemental info"
"corn","regional corn>>domestic corn>>domestic corn","3",109,1008,"supplemental info"
"traded corn","regional corn>>imported corn>>imported corn","3",110,1009,"supplemental info"
"regional corn","regional corn for ethanol>>regional corn for ethanol>>regional corn for ethanol","3",77,1010,"supplemental info"
"dairy","regional dairy>>domestic dairy>>domestic dairy","3",111,1011,"supplemental info"
"traded dairy","regional dairy>>imported dairy>>imported dairy","3",112,1012,"supplemental info"
"fibercrop","regional fibercrop>>domestic fibercrop>>domestic fibercrop","3",113,1013,"supplemental info"
"traded fibercrop","regional fibercrop>>imported fibercrop>>imported fibercrop","3",114,1014,"supplemental info"
"fruits","regional fruits>>domestic fruits>>domestic fruits","3",115,1015,"supplemental info"
"traded fruits","regional fruits>>imported fruits>>imported fruits","3",116,1016,"supplemental info"
"iron and steel","regional iron and steel>>domestic iron and steel>>domestic iron and steel","3",117,1017,"supplemental info"
"traded iron and steel","regional iron and steel>>imported iron and steel>>imported iron and steel","3",118,1018,"supplemental info"
"legumes","regional legumes>>domestic legumes>>domestic legumes","3",119,1019,"supplemental info"
"traded legumes","regional legumes>>imported legumes>>imported legumes","3",120,1020,"supplemental info"
"misccrop","regional misccrop>>domestic misccrop>>domestic misccrop","3",121,1021,"supplemental info"
"traded misccrop","regional misccrop>>imported misccrop>>imported misccrop","3",122,1022,"supplemental info"
"nutsseeds","regional nuts_seeds>>domestic nuts_seeds>>domestic nuts_seeds","3",123,1023,"supplemental info"
"traded nuts_seeds","regional nuts_seeds>>imported nuts_seeds>>imported nuts_seeds","3",124,1024,"supplemental info"
"oilcrop","regional oilcrop>>domestic oilcrop>>domestic oilcrop","3",125,1025,"supplemental info"
"traded oilcrop","regional oilcrop>>imported oilcrop>>imported oilcrop","3",126,1026,"supplemental info"
"oilpalm","regional oilpalm>>domestic oilpalm>>domestic oilpalm","3",127,1027,"supplemental info"
"traded oilpalm","regional oilpalm>>imported oilpalm>>imported oilpalm","3",128,1028,"supplemental info"
"othergrain","regional othergrain>>domestic othergrain>>domestic othergrain","3",129,1029,"supplemental info"
"traded othergrain","regional othergrain>>imported othergrain>>imported othergrain","3",130,1030,"supplemental info"
"pork","regional pork>>domestic pork>>domestic pork","3",131,1031,"supplemental info"
"traded pork","regional pork>>imported pork>>imported pork","3",132,1032,"supplemental info"
"poultry","regional poultry>>domestic poultry>>domestic poultry","3",133,1033,"supplemental info"
"traded poultry","regional poultry>>imported poultry>>imported poultry","3",134,1034,"supplemental info"
"rice","regional rice>>domestic rice>>domestic rice","3",135,1035,"supplemental info"
"traded rice","regional rice>>imported rice>>imported rice","3",136,1036,"supplemental info"
"roottuber","regional root_tuber>>domestic root_tuber>>domestic root_tuber","3",137,1037,"supplemental info"
"traded root_tuber","regional root_tuber>>imported root_tuber>>imported root_tuber","3",138,1038,"supplemental info"
"sheepgoat","regional sheepgoat>>domestic sheepgoat>>domestic sheepgoat","3",139,1039,"supplemental info"
"traded sheepgoat","regional sheepgoat>>imported sheepgoat>>imported sheepgoat","3",140,1040,"supplemental info"
"soybean","regional soybean>>domestic soybean>>domestic soybean","3",141,1041,"supplemental info"
"traded soybean","regional soybean>>imported soybean>>imported soybean","3",142,1042,"supplemental info"
"sugarcrop","regional sugarcrop>>domestic sugarcrop>>domestic sugarcrop","3",143,1043,"supplemental info"
"traded sugarcrop","regional sugarcrop>>imported sugarcrop>>imported sugarcrop","3",144,1044,"supplemental info"
"vegetables","regional vegetables>>domestic vegetables>>domestic vegetables","3",145,1045,"supplemental info"
"traded vegetables","regional vegetables>>imported vegetables>>imported vegetables","3",146,1046,"supplemental info"
"wheat","regional wheat>>domestic wheat>>domestic wheat","3",147,1047,"supplemental info"
"traded wheat","regional wheat>>imported wheat>>imported wheat","3",148,1048,"supplemental info"
"regional vegetables","feedcrops>>vegetables>>vegetables","3",94,1049,"supplemental info"
"fodderherb","nonfooddemand_crops>>fodderherb>>fodderherb","3",92,1050,"supplemental info"
"alumina","aluminum>>electricity>>electricity","3",149,847,"supplemental info"
"feedcrops","beef>>pastoral>>feedcrops","3",73,1051,"supplemental info"
"fodderherb_residue","beef>>pastoral>>fodderherb_residue","3",74,1052,"supplemental info"
"feedcrops","dairy>>pastoral>>feedcrops","3",73,1053,"supplemental info"
"fodderherb_residue","dairy>>pastoral>>fodderherb_residue","3",74,1054,"supplemental info"
"uranium","nuclearfuelgenii>>enricheduranium>>enricheduranium","3",106,1055,"supplemental info"
"regional soybean","regional biomassoil>>regional biomassoil>>soybean","3",89,1056,"supplemental info"
"feedcrops","sheepgoat>>pastoral>>feedcrops","3",73,1057,"supplemental info"
"regional sugarcrop","regional sugar for ethanol>>regional sugar for ethanol>>regional sugar for ethanol","3",90,1058,"supplemental info"
"foddergrass","nonfooddemand_crops>>foddergrass>>foddergrass","3",101,1059,"supplemental info"
"regional oilpalm","regional biomassoil>>regional biomassoil>>oilpalm","3",85,1060,"supplemental info"
"beef","traded beef>>x traded beef>>x traded beef","3",107,1061,"supplemental info"
"corn","traded corn>>x traded corn>>x traded corn","3",109,1062,"supplemental info"
"dairy","traded dairy>>x traded dairy>>x traded dairy","3",111,1063,"supplemental info"
"fibercrop","traded fibercrop>>x traded fibercrop>>x traded fibercrop","3",113,1064,"supplemental info"
"fruits","traded fruits>>x traded fruits>>x traded fruits","3",115,1065,"supplemental info"
"iron and steel","traded iron and steel>>x traded iron and steel>>x traded iron and steel","3",117,1066,"supplemental info"
"legumes","traded legumes>>x traded legumes>>x traded legumes","3",119,1067,"supplemental info"
"misccrop","traded misccrop>>x traded misccrop>>x traded misccrop","3",121,1068,"supplemental info"
"nutsseeds","traded nuts_seeds>>x traded nuts_seeds>>x traded nuts_seeds","3",123,1069,"supplemental info"
"oilcrop","traded oilcrop>>x traded oilcrop>>x traded oilcrop","3",125,1070,"supplemental info"
"oilpalm","traded oilpalm>>x traded oilpalm>>x traded oilpalm","3",127,1071,"supplemental info"
"othergrain","traded othergrain>>x traded othergrain>>x traded othergrain","3",129,1072,"supplemental info"
"pork","traded pork>>x traded pork>>x traded pork","3",131,1073,"supplemental info"
"poultry","traded poultry>>x traded poultry>>x traded poultry","3",133,1074,"supplemental info"
"rice","traded rice>>x traded rice>>x traded rice","3",135,1075,"supplemental info"
"roottuber","traded root_tuber>>x traded root_tuber>>x traded root_tuber","3",137,1076,"supplemental info"
"sheepgoat","traded sheepgoat>>x traded sheepgoat>>x traded sheepgoat","3",139,1077,"supplemental info"
"soybean","traded soybean>>x traded soybean>>x traded soybean","3",141,1078,"supplemental info"
"sugarcrop","traded sugarcrop>>x traded sugarcrop>>x traded sugarcrop","3",143,1079,"supplemental info"
"vegetables","traded vegetables>>x traded vegetables>>x traded vegetables","3",145,1080,"supplemental info"
"wheat","traded wheat>>x traded wheat>>x traded wheat","3",147,1081,"supplemental info"
"n fertilizer","corn>>cornc4_x>>cornc4_x_irr_hi","3",150,1082,"supplemental info"
"n fertilizer","corn>>cornc4_x>>cornc4_x_irr_lo","3",150,1083,"supplemental info"
"n fertilizer","corn>>cornc4_x>>cornc4_x_rfd_hi","3",150,1084,"supplemental info"
"n fertilizer","corn>>cornc4_x>>cornc4_x_rfd_lo","3",150,1085,"supplemental info"
"n fertilizer","fibercrop>>fibercrop_x>>fibercrop_x_irr_hi","3",150,1086,"supplemental info"
"n fertilizer","fibercrop>>fibercrop_x>>fibercrop_x_irr_lo","3",150,1087,"supplemental info"
"n fertilizer","fibercrop>>fibercrop_x>>fibercrop_x_rfd_hi","3",150,1088,"supplemental info"
"n fertilizer","fibercrop>>fibercrop_x>>fibercrop_x_rfd_lo","3",150,1089,"supplemental info"
"n fertilizer","foddergrass>>foddergrass_x>>foddergrass_x_irr_hi","3",150,1090,"supplemental info"
"n fertilizer","foddergrass>>foddergrass_x>>foddergrass_x_irr_lo","3",150,1091,"supplemental info"
"n fertilizer","foddergrass>>foddergrass_x>>foddergrass_x_rfd_hi","3",150,1092,"supplemental info"
"n fertilizer","foddergrass>>foddergrass_x>>foddergrass_x_rfd_lo","3",150,1093,"supplemental info"
"n fertilizer","fodderherb>>fodderherb_x>>fodderherb_x_irr_hi","3",150,1094,"supplemental info"
"n fertilizer","fodderherb>>fodderherb_x>>fodderherb_x_irr_lo","3",150,1095,"supplemental info"
"n fertilizer","fodderherb>>fodderherb_x>>fodderherb_x_rfd_hi","3",150,1096,"supplemental info"
"n fertilizer","fodderherb>>fodderherb_x>>fodderherb_x_rfd_lo","3",150,1097,"supplemental info"
"n fertilizer","fruits>>fruitstree_x>>fruitstree_x_irr_hi","3",150,1098,"supplemental info"
"n fertilizer","fruits>>fruitstree_x>>fruitstree_x_irr_lo","3",150,1099,"supplemental info"
"n fertilizer","fruits>>fruitstree_x>>fruitstree_x_rfd_hi","3",150,1100,"supplemental info"
"n fertilizer","fruits>>fruitstree_x>>fruitstree_x_rfd_lo","3",150,1101,"supplemental info"
"n fertilizer","fruits>>fruits_x>>fruits_x_irr_hi","3",150,1102,"supplemental info"
"n fertilizer","fruits>>fruits_x>>fruits_x_irr_lo","3",150,1103,"supplemental info"
"n fertilizer","fruits>>fruits_x>>fruits_x_rfd_hi","3",150,1104,"supplemental info"
"n fertilizer","fruits>>fruits_x>>fruits_x_rfd_lo","3",150,1105,"supplemental info"
"n fertilizer","legumes>>legumes_x>>legumes_x_rfd_hi","3",150,1106,"supplemental info"
"n fertilizer","legumes>>legumes_x>>legumes_x_rfd_lo","3",150,1107,"supplemental info"
"n fertilizer","legumes>>legumes_x>>legumes_x_irr_hi","3",150,1108,"supplemental info"
"n fertilizer","legumes>>legumes_x>>legumes_x_irr_lo","3",150,1109,"supplemental info"
"n fertilizer","misccrop>>misccroptree_x>>misccroptree_x_irr_hi","3",150,1110,"supplemental info"
"n fertilizer","misccrop>>misccroptree_x>>misccroptree_x_irr_lo","3",150,1111,"supplemental info"
"n fertilizer","misccrop>>misccroptree_x>>misccroptree_x_rfd_hi","3",150,1112,"supplemental info"
"n fertilizer","misccrop>>misccroptree_x>>misccroptree_x_rfd_lo","3",150,1113,"supplemental info"
"n fertilizer","misccrop>>misccrop_x>>misccrop_x_irr_hi","3",150,1114,"supplemental info"
"n fertilizer","misccrop>>misccrop_x>>misccrop_x_irr_lo","3",150,1115,"supplemental info"
"n fertilizer","misccrop>>misccrop_x>>misccrop_x_rfd_hi","3",150,1116,"supplemental info"
