"label","level","id","title_long","title","label_logits","label_nologits"
"Wheat_X_RFD_lo",3,921,"Wheat>>Wheat_X>>Wheat_X_RFD_lo","Logit: NA","Wheat_X_RFD_lo: NA","Wheat_X_RFD_lo"
"Wheat_X_RFD_hi_Peat",3,922,"Wheat>>Wheat_X>>Wheat_X_RFD_hi_Peat","Logit: NA","Wheat_X_RFD_hi_Peat: NA","Wheat_X_RFD_hi_Peat"
"Wheat_X_RFD_lo_Peat",3,923,"Wheat>>Wheat_X>>Wheat_X_RFD_lo_Peat","Logit: NA","Wheat_X_RFD_lo_Peat: NA","Wheat_X_RFD_lo_Peat"
"Wheat_X_IRR_hi",3,924,"Wheat>>Wheat_X>>Wheat_X_IRR_hi","Logit: NA","Wheat_X_IRR_hi: NA","Wheat_X_IRR_hi"
"Wheat_X_IRR_lo",3,925,"Wheat>>Wheat_X>>Wheat_X_IRR_lo","Logit: NA","Wheat_X_IRR_lo: NA","Wheat_X_IRR_lo"
"Wheat_X_IRR_hi_Peat",3,926,"Wheat>>Wheat_X>>Wheat_X_IRR_hi_Peat","Logit: NA","Wheat_X_IRR_hi_Peat: NA","Wheat_X_IRR_hi_Peat"
"Wheat_X_IRR_lo_Peat",3,927,"Wheat>>Wheat_X>>Wheat_X_IRR_lo_Peat","Logit: NA","Wheat_X_IRR_lo_Peat: NA","Wheat_X_IRR_lo_Peat"
"wholesale gas",3,928,"wholesale gas>>wholesale gas>>wholesale gas","Logit: NA","wholesale gas: NA","wholesale gas"
"gas cogen",3,929,"industrial energy use>>gas>>gas cogen","Logit: NA","gas cogen: NA","gas cogen"
"oilcrop biodiesel",3,930,"oilcrop biodiesel>>oilcrop biodiesel>>oilcrop biodiesel","Logit: NA","oilcrop biodiesel: NA","oilcrop biodiesel"
"Rapeseed_X_IRR_hi",3,931,"Rapeseed>>Rapeseed_X>>Rapeseed_X_IRR_hi","Logit: NA","Rapeseed_X_IRR_hi: NA","Rapeseed_X_IRR_hi"
"Rapeseed_X_IRR_lo",3,932,"Rapeseed>>Rapeseed_X>>Rapeseed_X_IRR_lo","Logit: NA","Rapeseed_X_IRR_lo: NA","Rapeseed_X_IRR_lo"
"gas",3,933,"resid others>>gas>>gas","Logit: NA","gas: NA","gas"
"NG",3,934,"trn_pass_road_LDV>>2W and 3W>>NG","Logit: NA","NG: NA","NG"
"biomassTree_X_IRR_hi_Peat",3,935,"biomass>>biomassTree_X>>biomassTree_X_IRR_hi_Peat","Logit: NA","biomassTree_X_IRR_hi_Peat: NA","biomassTree_X_IRR_hi_Peat"
"biomassTree_X_IRR_lo_Peat",3,936,"biomass>>biomassTree_X>>biomassTree_X_IRR_lo_Peat","Logit: NA","biomassTree_X_IRR_lo_Peat: NA","biomassTree_X_IRR_lo_Peat"
"biomassTree_X_RFD_hi_Peat",3,937,"biomass>>biomassTree_X>>biomassTree_X_RFD_hi_Peat","Logit: NA","biomassTree_X_RFD_hi_Peat: NA","biomassTree_X_RFD_hi_Peat"
"biomassTree_X_RFD_lo_Peat",3,938,"biomass>>biomassTree_X>>biomassTree_X_RFD_lo_Peat","Logit: NA","biomassTree_X_RFD_lo_Peat: NA","biomassTree_X_RFD_lo_Peat"
"PalmFruit_X_IRR_hi",3,939,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_hi","Logit: NA","PalmFruit_X_IRR_hi: NA","PalmFruit_X_IRR_hi"
"PalmFruit_X_IRR_lo",3,940,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_lo","Logit: NA","PalmFruit_X_IRR_lo: NA","PalmFruit_X_IRR_lo"
"PalmFruit_X_IRR_hi_Peat",3,941,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_hi_Peat","Logit: NA","PalmFruit_X_IRR_hi_Peat: NA","PalmFruit_X_IRR_hi_Peat"
"PalmFruit_X_RFD_hi_Peat",3,942,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_hi_Peat","Logit: NA","PalmFruit_X_RFD_hi_Peat: NA","PalmFruit_X_RFD_hi_Peat"
"PalmFruit_X_RFD_lo_Peat",3,943,"PalmFruit>>PalmFruit_X>>PalmFruit_X_RFD_lo_Peat","Logit: NA","PalmFruit_X_RFD_lo_Peat: NA","PalmFruit_X_RFD_lo_Peat"
"PalmFruit_X_IRR_lo_Peat",3,944,"PalmFruit>>PalmFruit_X>>PalmFruit_X_IRR_lo_Peat","Logit: NA","PalmFruit_X_IRR_lo_Peat: NA","PalmFruit_X_IRR_lo_Peat"
"gas",3,945,"comm cooling>>gas>>gas","Logit: NA","gas: NA","gas"
"biomass",3,946,"comm heating>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"electricity",3,947,"comm heating>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"gas",3,948,"comm heating>>gas>>gas","Logit: NA","gas: NA","gas"
"Gen_II_LWR (once through)",3,949,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (once through)","Logit: NA","Gen_II_LWR (once through): NA","Gen_II_LWR (once through)"
"Gen_II_LWR (recirculating)",3,950,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (recirculating)","Logit: NA","Gen_II_LWR (recirculating): NA","Gen_II_LWR (recirculating)"
"Gen_II_LWR (seawater)",3,951,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (seawater)","Logit: NA","Gen_II_LWR (seawater): NA","Gen_II_LWR (seawater)"
"Gen_II_LWR",3,952,"electricity>>nuclear>>Gen_II_LWR","Logit: NA","Gen_II_LWR: NA","Gen_II_LWR"
"FodderGrass_X_RFD_hi_Peat",3,953,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_hi_Peat","Logit: NA","FodderGrass_X_RFD_hi_Peat: NA","FodderGrass_X_RFD_hi_Peat"
"FodderGrass_X_RFD_lo_Peat",3,954,"FodderGrass>>FodderGrass_X>>FodderGrass_X_RFD_lo_Peat","Logit: NA","FodderGrass_X_RFD_lo_Peat: NA","FodderGrass_X_RFD_lo_Peat"
"palmfruit biodiesel",3,955,"refined liquids enduse>>biodiesel>>palmfruit biodiesel","Logit: NA","palmfruit biodiesel: NA","palmfruit biodiesel"
"rapeseed biodiesel",3,956,"refined liquids enduse>>biodiesel>>rapeseed biodiesel","Logit: NA","rapeseed biodiesel: NA","rapeseed biodiesel"
"soybean biodiesel",3,957,"refined liquids enduse>>biodiesel>>soybean biodiesel","Logit: NA","soybean biodiesel: NA","soybean biodiesel"
"imported palmfruit biodiesel",3,958,"regional palmfruit biodiesel>>imported palmfruit biodiesel>>imported palmfruit biodiesel","Logit: NA","imported palmfruit biodiesel: NA","imported palmfruit biodiesel"
"imported rapeseed biodiesel",3,959,"regional rapeseed biodiesel>>imported rapeseed biodiesel>>imported rapeseed biodiesel","Logit: NA","imported rapeseed biodiesel: NA","imported rapeseed biodiesel"
"domestic soybean biodiesel",3,960,"regional soybean biodiesel>>domestic soybean biodiesel>>domestic soybean biodiesel","Logit: NA","domestic soybean biodiesel: NA","domestic soybean biodiesel"
"imported soybean biodiesel",3,961,"regional soybean biodiesel>>imported soybean biodiesel>>imported soybean biodiesel","Logit: NA","imported soybean biodiesel: NA","imported soybean biodiesel"
"biomass",3,962,"resid heating>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"electricity",3,963,"resid heating>>electricity>>electricity","Logit: NA","electricity: NA","electricity"
"gas",3,964,"resid heating>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,965,"resid heating>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"soybean biodiesel",3,966,"soybean biodiesel>>soybean biodiesel>>soybean biodiesel","Logit: NA","soybean biodiesel: NA","soybean biodiesel"
"coal cogen",3,967,"industrial energy use>>coal>>coal cogen","Logit: NA","coal cogen: NA","coal cogen"
"refined liquids cogen",3,968,"industrial energy use>>refined liquids>>refined liquids cogen","Logit: NA","refined liquids cogen: NA","refined liquids cogen"
"rapeseed biodiesel",3,969,"rapeseed biodiesel>>rapeseed biodiesel>>rapeseed biodiesel","Logit: NA","rapeseed biodiesel: NA","rapeseed biodiesel"
"oilcrop biodiesel",3,970,"refined liquids enduse>>biodiesel>>oilcrop biodiesel","Logit: NA","oilcrop biodiesel: NA","oilcrop biodiesel"
"imported oilcrop biodiesel",3,971,"regional oilcrop biodiesel>>imported oilcrop biodiesel>>imported oilcrop biodiesel","Logit: NA","imported oilcrop biodiesel: NA","imported oilcrop biodiesel"
"domestic rapeseed biodiesel",3,972,"regional rapeseed biodiesel>>domestic rapeseed biodiesel>>domestic rapeseed biodiesel","Logit: NA","domestic rapeseed biodiesel: NA","domestic rapeseed biodiesel"
"coal",3,973,"industrial feedstocks>>coal>>coal","Logit: NA","coal: NA","coal"
"domestic sugar cane ethanol",3,974,"regional sugar cane ethanol>>domestic sugar cane ethanol>>domestic sugar cane ethanol","Logit: NA","domestic sugar cane ethanol: NA","domestic sugar cane ethanol"
"sugar cane ethanol",3,975,"sugar cane ethanol>>sugar cane ethanol>>sugar cane ethanol","Logit: NA","sugar cane ethanol: NA","sugar cane ethanol"
"palmfruit biodiesel",3,976,"palmfruit biodiesel>>palmfruit biodiesel>>palmfruit biodiesel","Logit: NA","palmfruit biodiesel: NA","palmfruit biodiesel"
"domestic palmfruit biodiesel",3,977,"regional palmfruit biodiesel>>domestic palmfruit biodiesel>>domestic palmfruit biodiesel","Logit: NA","domestic palmfruit biodiesel: NA","domestic palmfruit biodiesel"
"coal (conv pul) (cooling pond)",3,978,"elec_coal (conv pul)>>coal (conv pul)>>coal (conv pul) (cooling pond)","Logit: NA","coal (conv pul) (cooling pond): NA","coal (conv pul) (cooling pond)"
"refined liquids (steam/CT) (cooling pond)",3,979,"elec_refined liquids (steam/CT)>>refined liquids (steam/CT)>>refined liquids (steam/CT) (cooling pond)","Logit: NA","refined liquids (steam/CT) (cooling pond): NA","refined liquids (steam/CT) (cooling pond)"
"domestic oilcrop biodiesel",3,980,"regional oilcrop biodiesel>>domestic oilcrop biodiesel>>domestic oilcrop biodiesel","Logit: NA","domestic oilcrop biodiesel: NA","domestic oilcrop biodiesel"
"coal",3,981,"resid heating>>coal>>coal","Logit: NA","coal: NA","coal"
"district heat",3,982,"comm heating>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",3,983,"comm others>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"biomass",3,984,"district heat>>biomass>>biomass","Logit: NA","biomass: NA","biomass"
"coal",3,985,"district heat>>coal>>coal","Logit: NA","coal: NA","coal"
"gas",3,986,"district heat>>gas>>gas","Logit: NA","gas: NA","gas"
"refined liquids",3,987,"district heat>>refined liquids>>refined liquids","Logit: NA","refined liquids: NA","refined liquids"
"biomass (conv) (cooling pond)",3,988,"elec_biomass (conv)>>biomass (conv)>>biomass (conv) (cooling pond)","Logit: NA","biomass (conv) (cooling pond): NA","biomass (conv) (cooling pond)"
"gas (CC) (cooling pond)",3,989,"elec_gas (CC)>>gas (CC)>>gas (CC) (cooling pond)","Logit: NA","gas (CC) (cooling pond): NA","gas (CC) (cooling pond)"
"gas (steam/CT) (cooling pond)",3,990,"elec_gas (steam/CT)>>gas (steam/CT)>>gas (steam/CT) (cooling pond)","Logit: NA","gas (steam/CT) (cooling pond): NA","gas (steam/CT) (cooling pond)"
"Gen_II_LWR (cooling pond)",3,991,"elec_Gen_II_LWR>>Gen_II_LWR>>Gen_II_LWR (cooling pond)","Logit: NA","Gen_II_LWR (cooling pond): NA","Gen_II_LWR (cooling pond)"
"Gen_III (cooling pond)",3,992,"elec_Gen_III>>Gen_III>>Gen_III (cooling pond)","Logit: NA","Gen_III (cooling pond): NA","Gen_III (cooling pond)"
"district heat",3,993,"industrial energy use>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"coal",3,994,"N fertilizer>>coal>>coal","Logit: NA","coal: NA","coal"
"district heat",3,995,"resid heating>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"district heat",3,996,"resid others>>district heat>>district heat","Logit: NA","district heat: NA","district heat"
"LA-BEV",3,997,"trn_pass_road_LDV>>2W and 3W>>LA-BEV","Logit: NA","LA-BEV: NA","LA-BEV"
"Rapeseed_X_IRR_hi_Peat",3,998,"Rapeseed>>Rapeseed_X>>Rapeseed_X_IRR_hi_Peat","Logit: NA","Rapeseed_X_IRR_hi_Peat: NA","Rapeseed_X_IRR_hi_Peat"
"Rapeseed_X_IRR_lo_Peat",3,999,"Rapeseed>>Rapeseed_X>>Rapeseed_X_IRR_lo_Peat","Logit: NA","Rapeseed_X_IRR_lo_Peat: NA","Rapeseed_X_IRR_lo_Peat"
"gas",3,1000,"resid cooling>>gas>>gas","Logit: NA","gas: NA","gas"
"corn ethanol (no constraint)",3,1001,"corn ethanol>>corn ethanol>>corn ethanol (no constraint)","Logit: NA","corn ethanol (no constraint): NA","corn ethanol (no constraint)"
"Soybean oil",3,1002,"regional biomassOil soybean>>regional biomassOil soybean>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"X traded biomass",3,1003,"traded biomass>>X traded biomass>>X traded biomass","Logit: NA","X traded biomass: NA","X traded biomass"
"X traded corn ethanol",3,1004,"traded corn ethanol>>X traded corn ethanol>>X traded corn ethanol","Logit: NA","X traded corn ethanol: NA","X traded corn ethanol"
"X traded oilcrop biodiesel",3,1005,"traded oilcrop biodiesel>>X traded oilcrop biodiesel>>X traded oilcrop biodiesel","Logit: NA","X traded oilcrop biodiesel: NA","X traded oilcrop biodiesel"
"X traded palmfruit biodiesel",3,1006,"traded palmfruit biodiesel>>X traded palmfruit biodiesel>>X traded palmfruit biodiesel","Logit: NA","X traded palmfruit biodiesel: NA","X traded palmfruit biodiesel"
"X traded rapeseed biodiesel",3,1007,"traded rapeseed biodiesel>>X traded rapeseed biodiesel>>X traded rapeseed biodiesel","Logit: NA","X traded rapeseed biodiesel: NA","X traded rapeseed biodiesel"
"X traded refined oil",3,1008,"traded refined oil>>X traded refined oil>>X traded refined oil","Logit: NA","X traded refined oil: NA","X traded refined oil"
"X traded soybean biodiesel",3,1009,"traded soybean biodiesel>>X traded soybean biodiesel>>X traded soybean biodiesel","Logit: NA","X traded soybean biodiesel: NA","X traded soybean biodiesel"
"X traded sugar cane ethanol",3,1010,"traded sugar cane ethanol>>X traded sugar cane ethanol>>X traded sugar cane ethanol","Logit: NA","X traded sugar cane ethanol: NA","X traded sugar cane ethanol"
"X unconventional oil",3,1011,"traded unconventional oil>>X unconventional oil>>X unconventional oil","Logit: NA","X unconventional oil: NA","X unconventional oil"
"FeedCrops",3,1012,"Beef>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1013,"Beef>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Pasture_FodderGrass",3,1014,"Beef>>Mixed>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,1015,"Beef>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Pasture_FodderGrass",3,1016,"Beef>>Pastoral>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,1017,"Beef>>Pastoral>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"FeedCrops",3,1018,"Dairy>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1019,"Dairy>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Pasture_FodderGrass",3,1020,"Dairy>>Mixed>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,1021,"Dairy>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Pasture_FodderGrass",3,1022,"Dairy>>Pastoral>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,1023,"Dairy>>Pastoral>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"hydro",3,1024,"electricity>>hydro>>hydro","Logit: NA","hydro: NA","hydro"
"municipal water",3,1025,"municipal water>>municipal water>>municipal water","Logit: NA","municipal water: NA","municipal water"
"enrichedUranium",3,1026,"nuclearFuelGenIII>>enrichedUranium>>enrichedUranium","Logit: NA","enrichedUranium: NA","enrichedUranium"
"FeedCrops",3,1027,"pork>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1028,"pork>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Scavenging_Other",3,1029,"pork>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"FeedCrops",3,1030,"poultry>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1031,"poultry>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Scavenging_Other",3,1032,"poultry>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"FeedCrops",3,1033,"SheepGoat>>Mixed>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1034,"SheepGoat>>Mixed>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"Pasture_FodderGrass",3,1035,"SheepGoat>>Mixed>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,1036,"SheepGoat>>Mixed>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"Pasture_FodderGrass",3,1037,"SheepGoat>>Pastoral>>Pasture_FodderGrass","Logit: NA","Pasture_FodderGrass: NA","Pasture_FodderGrass"
"Scavenging_Other",3,1038,"SheepGoat>>Pastoral>>Scavenging_Other","Logit: NA","Scavenging_Other: NA","Scavenging_Other"
"X",3,1039,"water_td_an_C>>X>>X","Logit: NA","X: NA","X"
"X",3,1040,"water_td_an_W>>X>>X","Logit: NA","X: NA","X"
"desalination",3,1041,"water_td_an_W>>X>>desalination","Logit: NA","desalination: NA","desalination"
"X",3,1042,"water_td_dom_C>>X>>X","Logit: NA","X: NA","X"
"X",3,1043,"water_td_dom_W>>X>>X","Logit: NA","X: NA","X"
"desalination",3,1044,"water_td_dom_W>>X>>desalination","Logit: NA","desalination: NA","desalination"
"X",3,1045,"water_td_elec_C>>X>>X","Logit: NA","X: NA","X"
"X",3,1046,"water_td_elec_W>>X>>X","Logit: NA","X: NA","X"
"desalination",3,1047,"water_td_elec_W>>X>>desalination","Logit: NA","desalination: NA","desalination"
"X",3,1048,"water_td_ind_C>>X>>X","Logit: NA","X: NA","X"
"X",3,1049,"water_td_ind_W>>X>>X","Logit: NA","X: NA","X"
"desalination",3,1050,"water_td_ind_W>>X>>desalination","Logit: NA","desalination: NA","desalination"
"X",3,1051,"water_td_irr_X_C>>X>>X","Logit: NA","X: NA","X"
"X",3,1052,"water_td_irr_X_W>>X>>X","Logit: NA","X: NA","X"
"X",3,1053,"water_td_pri_C>>X>>X","Logit: NA","X: NA","X"
"X",3,1054,"water_td_pri_W>>X>>X","Logit: NA","X: NA","X"
"desalination",3,1055,"water_td_pri_W>>X>>desalination","Logit: NA","desalination: NA","desalination"
"FeedCrops",3,1056,"Beef>>Pastoral>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1057,"Beef>>Pastoral>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"FeedCrops",3,1058,"Dairy>>Pastoral>>FeedCrops","Logit: NA","FeedCrops: NA","FeedCrops"
"FodderHerb_Residue",3,1059,"Dairy>>Pastoral>>FodderHerb_Residue","Logit: NA","FodderHerb_Residue: NA","FodderHerb_Residue"
"enrichedUranium",3,1060,"nuclearFuelGenII>>enrichedUranium>>enrichedUranium","Logit: NA","enrichedUranium: NA","enrichedUranium"
"road",3,1061,"trn_pass>>road>>road","Logit: NA","road: NA","road"
"LDV",3,1062,"trn_pass_road>>LDV>>LDV","Logit: NA","LDV: NA","LDV"
"4W",3,1063,"trn_pass_road_LDV>>4W>>4W","Logit: NA","4W: NA","4W"
"Corn",3,1064,"FeedCrops>>Corn>>Corn","Logit: NA","Corn: NA","Corn"
"FiberCrop",3,1065,"FeedCrops>>FiberCrop>>FiberCrop","Logit: NA","FiberCrop: NA","FiberCrop"
"MiscCrop",3,1066,"FeedCrops>>MiscCrop>>MiscCrop","Logit: NA","MiscCrop: NA","MiscCrop"
"OilCrop",3,1067,"FeedCrops>>OilCrop>>OilCrop","Logit: NA","OilCrop: NA","OilCrop"
"OtherGrain",3,1068,"FeedCrops>>OtherGrain>>OtherGrain","Logit: NA","OtherGrain: NA","OtherGrain"
"Rice",3,1069,"FeedCrops>>Rice>>Rice","Logit: NA","Rice: NA","Rice"
"RootTuber",3,1070,"FeedCrops>>RootTuber>>RootTuber","Logit: NA","RootTuber: NA","RootTuber"
"Soybean",3,1071,"FeedCrops>>Soybean>>Soybean","Logit: NA","Soybean: NA","Soybean"
"SugarCrop",3,1072,"FeedCrops>>SugarCrop>>SugarCrop","Logit: NA","SugarCrop: NA","SugarCrop"
"Wheat",3,1073,"FeedCrops>>Wheat>>Wheat","Logit: NA","Wheat: NA","Wheat"
"OilCrop oil",3,1074,"FoodDemand_NonStaples>>BlendVegOil>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"PalmFruit oil",3,1075,"FoodDemand_NonStaples>>BlendVegOil>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"Rapeseed oil",3,1076,"FoodDemand_NonStaples>>BlendVegOil>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"Soybean oil",3,1077,"FoodDemand_NonStaples>>BlendVegOil>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"FiberCrop",3,1078,"FoodDemand_NonStaples>>FiberCrop>>FiberCrop","Logit: NA","FiberCrop: NA","FiberCrop"
"MiscCrop",3,1079,"FoodDemand_NonStaples>>MiscCrop>>MiscCrop","Logit: NA","MiscCrop: NA","MiscCrop"
"OilCrop",3,1080,"FoodDemand_NonStaples>>OilCrop>>OilCrop","Logit: NA","OilCrop: NA","OilCrop"
"PalmFruit",3,1081,"FoodDemand_NonStaples>>PalmFruit>>PalmFruit","Logit: NA","PalmFruit: NA","PalmFruit"
"Rapeseed",3,1082,"FoodDemand_NonStaples>>Rapeseed>>Rapeseed","Logit: NA","Rapeseed: NA","Rapeseed"
"Soybean",3,1083,"FoodDemand_NonStaples>>Soybean>>Soybean","Logit: NA","Soybean: NA","Soybean"
"SugarCrop",3,1084,"FoodDemand_NonStaples>>SugarCrop>>SugarCrop","Logit: NA","SugarCrop: NA","SugarCrop"
"Corn",3,1085,"FoodDemand_Staples>>Corn>>Corn","Logit: NA","Corn: NA","Corn"
"OtherGrain",3,1086,"FoodDemand_Staples>>OtherGrain>>OtherGrain","Logit: NA","OtherGrain: NA","OtherGrain"
"Rice",3,1087,"FoodDemand_Staples>>Rice>>Rice","Logit: NA","Rice: NA","Rice"
"RootTuber",3,1088,"FoodDemand_Staples>>RootTuber>>RootTuber","Logit: NA","RootTuber: NA","RootTuber"
"Wheat",3,1089,"FoodDemand_Staples>>Wheat>>Wheat","Logit: NA","Wheat: NA","Wheat"
"Corn",3,1090,"NonFoodDemand_Crops>>Corn>>Corn","Logit: NA","Corn: NA","Corn"
"FiberCrop",3,1091,"NonFoodDemand_Crops>>FiberCrop>>FiberCrop","Logit: NA","FiberCrop: NA","FiberCrop"
"MiscCrop",3,1092,"NonFoodDemand_Crops>>MiscCrop>>MiscCrop","Logit: NA","MiscCrop: NA","MiscCrop"
"OilCrop",3,1093,"NonFoodDemand_Crops>>OilCrop>>OilCrop","Logit: NA","OilCrop: NA","OilCrop"
"OilCrop oil",3,1094,"NonFoodDemand_Crops>>OilCrop oil>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"OtherGrain",3,1095,"NonFoodDemand_Crops>>OtherGrain>>OtherGrain","Logit: NA","OtherGrain: NA","OtherGrain"
"PalmFruit",3,1096,"NonFoodDemand_Crops>>PalmFruit>>PalmFruit","Logit: NA","PalmFruit: NA","PalmFruit"
"PalmFruit oil",3,1097,"NonFoodDemand_Crops>>PalmFruit oil>>PalmFruit oil","Logit: NA","PalmFruit oil: NA","PalmFruit oil"
"Rapeseed",3,1098,"NonFoodDemand_Crops>>Rapeseed>>Rapeseed","Logit: NA","Rapeseed: NA","Rapeseed"
"Rapeseed oil",3,1099,"NonFoodDemand_Crops>>Rapeseed oil>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
"Rice",3,1100,"NonFoodDemand_Crops>>Rice>>Rice","Logit: NA","Rice: NA","Rice"
"RootTuber",3,1101,"NonFoodDemand_Crops>>RootTuber>>RootTuber","Logit: NA","RootTuber: NA","RootTuber"
"Soybean",3,1102,"NonFoodDemand_Crops>>Soybean>>Soybean","Logit: NA","Soybean: NA","Soybean"
"Soybean oil",3,1103,"NonFoodDemand_Crops>>Soybean oil>>Soybean oil","Logit: NA","Soybean oil: NA","Soybean oil"
"SugarCrop",3,1104,"NonFoodDemand_Crops>>SugarCrop>>SugarCrop","Logit: NA","SugarCrop: NA","SugarCrop"
"Wheat",3,1105,"NonFoodDemand_Crops>>Wheat>>Wheat","Logit: NA","Wheat: NA","Wheat"
"imported corn",3,1106,"regional corn>>imported corn>>imported corn","Logit: NA","imported corn: NA","imported corn"
"imported fibercrop",3,1107,"regional fibercrop>>imported fibercrop>>imported fibercrop","Logit: NA","imported fibercrop: NA","imported fibercrop"
"imported misccrop",3,1108,"regional misccrop>>imported misccrop>>imported misccrop","Logit: NA","imported misccrop: NA","imported misccrop"
"imported oilcrop",3,1109,"regional oilcrop>>imported oilcrop>>imported oilcrop","Logit: NA","imported oilcrop: NA","imported oilcrop"
"imported othergrain",3,1110,"regional othergrain>>imported othergrain>>imported othergrain","Logit: NA","imported othergrain: NA","imported othergrain"
"imported rapeseed",3,1111,"regional rapeseed>>imported rapeseed>>imported rapeseed","Logit: NA","imported rapeseed: NA","imported rapeseed"
"imported rice",3,1112,"regional rice>>imported rice>>imported rice","Logit: NA","imported rice: NA","imported rice"
"imported root_tuber",3,1113,"regional root_tuber>>imported root_tuber>>imported root_tuber","Logit: NA","imported root_tuber: NA","imported root_tuber"
"imported soybean",3,1114,"regional soybean>>imported soybean>>imported soybean","Logit: NA","imported soybean: NA","imported soybean"
"imported sugarcrop",3,1115,"regional sugarcrop>>imported sugarcrop>>imported sugarcrop","Logit: NA","imported sugarcrop: NA","imported sugarcrop"
"imported wheat",3,1116,"regional wheat>>imported wheat>>imported wheat","Logit: NA","imported wheat: NA","imported wheat"
"road",3,1117,"trn_freight>>road>>road","Logit: NA","road: NA","road"
"OilCrop oil",3,1118,"regional biomassOil oilcrop>>regional biomassOil oilcrop>>OilCrop oil","Logit: NA","OilCrop oil: NA","OilCrop oil"
"imported palmfruit",3,1119,"regional palmfruit>>imported palmfruit>>imported palmfruit","Logit: NA","imported palmfruit: NA","imported palmfruit"
"Rapeseed",3,1120,"FeedCrops>>Rapeseed>>Rapeseed","Logit: NA","Rapeseed: NA","Rapeseed"
"Rapeseed oil",3,1121,"regional biomassOil rapeseed>>regional biomassOil rapeseed>>Rapeseed oil","Logit: NA","Rapeseed oil: NA","Rapeseed oil"
